customer_id,age,sexe,zone_geographique,type_client,montant_consommation,nombre_appels,volume_data,nombre_sms,type_abonnement,duree_abonnement,date_abonnement
CUST_00184,40.78966898291822,M,Bizerte,Particulier,26.604477356623985,67.46940735812444,4.366183862055606,27.0,Postpayé,43.55193054920094,2024-11-04
CUST_00185,32.31844657608979,F,Tunis,Particulier,40.77103734628589,68.83497662041626,6.42724059630727,14.0,Prépayé,60.0,2023-05-31
CUST_00186,43.568005929105105,M,Autre,Particulier,51.66067997661252,79.64271496849776,10.715719381310283,13.0,Prépayé,39.72406134824168,2023-06-05
CUST_00187,40.67885149488254,M,Autre,Particulier,47.434904912620794,56.95811686782867,5.592182799050173,14.0,Prépayé,32.46073690192714,2022-11-26
CUST_00188,34.12605304811753,M,Tunis,Entreprise,21.675186267640324,76.47293851322695,10.957078592600897,18.0,Prépayé,29.61515002241858,2024-05-05
CUST_00189,24.83847538317914,M,Sfax,Particulier,98.97579938931918,51.6313182427909,1.303804539951886,26.0,Postpayé,35.87189011260764,2022-10-18
CUST_00190,18.0,M,Autre,Particulier,30.855495513302174,65.06916913130503,6.678295521435599,23.0,Prépayé,18.307580238736424,2024-12-20
CUST_00191,29.641820575195748,M,Sfax,Particulier,27.377147360329495,87.17539159109808,11.151732495909124,16.0,Prépayé,52.93928349315455,2024-05-08
CUST_00192,45.27678553188167,F,Autre,Particulier,16.228071048771596,71.47855618284407,4.9825052082519985,12.0,Prépayé,42.95711236568814,2024-05-08
CUST_00193,37.56912492956245,M,Sousse,Particulier,49.30166438065601,55.606714356490265,4.754417149912294,16.0,Postpayé,32.396938944024456,2025-03-21
CUST_00194,20.051134655456146,M,Sfax,Particulier,88.28649132013996,67.30450524378409,4.198553862946161,14.0,Postpayé,49.5655672084091,2024-04-12
CUST_00195,37.078171110214186,M,Tunis,Particulier,37.77644351686882,67.39280787550118,,20.0,Prépayé,29.601553606733052,2024-09-29
CUST_00196,39.62380855674604,M,Tunis,Particulier,75.58820133231218,76.09002199031673,1.2543398050437702,21.0,Postpayé,31.189693086752992,2024-01-01
CUST_00197,24.393710765586405,M,Bizerte,Entreprise,9.566420897552259,68.61381154073626,20.37987125039308,15.0,Prépayé,40.028186817829116,2025-03-25
CUST_00198,36.84470127134634,M,Sfax,Entreprise,50.629357710275535,81.98014468942357,9.25189482165246,14.0,Hybride,54.679518281931266,2024-09-01
CUST_00199,35.698504621352,F,Sousse,Particulier,52.67859797113236,68.56720758826229,6.749297649888732,23.0,Postpayé,42.84834914221311,2025-02-08
CUST_00200,21.284356426032524,F,Sfax,Particulier,37.9003342614309,56.3410247420996,8.31682971471801,17.0,Prépayé,19.87452072787147,2022-06-25
CUST_00201,39.2934483241794,F,Sousse,Entreprise,118.95053871217031,65.68636979891575,5.751338352544856,19.0,Postpayé,31.37273959783149,2024-03-19
CUST_00202,41.72941431641881,M,Autre,Entreprise,56.457230426710666,66.28032824799537,10.537088519944131,22.0,Postpayé,32.56065649599075,2023-06-30
CUST_00203,47.996614918103326,M,Autre,Particulier,73.40556032527948,70.58292266633269,4.564032403232484,23.0,Postpayé,41.165845332665384,2023-02-20
CUST_00204,47.645624624418836,F,Sfax,Particulier,159.21117769309913,51.240134711821085,2.4205300642949084,17.0,Postpayé,28.100336779552713,2022-04-21
CUST_00205,18.46796758451491,M,Autre,Particulier,37.04286465319887,78.49576123706078,9.450213019248459,25.0,Prépayé,28.681575798460287,2024-10-28
CUST_00206,23.74609952101853,M,Bizerte,Entreprise,32.33092682639003,68.4317352294539,8.672752288545558,16.0,Prépayé,36.863470458907805,2023-08-27
CUST_00207,41.18042320650392,M,Sousse,Entreprise,21.85030483037808,81.37566561640921,4.700657957588815,20.0,Prépayé,45.31368860073073,2023-02-02
CUST_00208,41.1654314109465,M,Autre,Particulier,46.7645603857928,75.96027535613266,,23.0,Prépayé,46.07745260794743,2023-01-30
CUST_00209,41.18057223567257,M,Tunis,Entreprise,20.025876186030498,70.01175141208617,3.810567089196367,19.0,Prépayé,40.02350282417236,2024-11-17
CUST_00210,81.23277788785666,M,Tunis,Particulier,80.86916187941449,63.53659615380848,3.9918291441904943,27.0,Hybride,47.7595259390895,2024-08-23
CUST_00211,41.850686128318,F,Autre,Entreprise,43.78430331986662,81.59119521686124,12.704248601712063,23.0,Prépayé,60.0,2024-10-19
CUST_00212,48.62678768216719,M,Sfax,Particulier,53.56845205757137,57.926831577777314,1.759605160958185,21.0,Postpayé,56.559004264263024,2022-08-03
CUST_00213,46.448021161918426,F,Autre,Entreprise,47.59485356633007,57.99775926996891,15.340980330480978,19.0,Postpayé,34.87850993016027,2023-06-22
CUST_00214,42.81669501566957,F,Autre,Particulier,48.155789374660664,67.74229004469835,5.636662713324823,16.0,Postpayé,27.81564159377049,2023-09-09
CUST_00215,31.21676906431585,F,Tunis,Particulier,17.910382966874465,74.71192196827516,8.343986984532203,16.0,Hybride,35.83985812413666,2022-08-28
CUST_00216,44.10763064591921,F,Autre,Particulier,86.4184446846235,73.64997274168262,8.29138751230137,,Postpayé,31.517808467290404,2023-05-12
CUST_00217,25.72609742554914,F,Sfax,Entreprise,14.656009718969647,71.7369356257992,7.807600288882899,17.0,Hybride,43.47387125159841,2024-12-06
CUST_00218,32.15817671911989,M,Sousse,Entreprise,67.24789918128693,67.4749120021258,7.945857531776192,23.0,Postpayé,29.759446157934256,2024-11-28
CUST_00219,29.17563742605076,M,Sousse,Entreprise,43.49411203286533,52.60984546423513,14.082542531030857,22.0,Hybride,38.446961747987196,2023-01-17
CUST_00220,35.98248967263587,M,Autre,Entreprise,59.93851766378536,81.5442149295274,5.148959946659639,26.0,Postpayé,31.522927305689358,2022-12-13
CUST_00221,62.77590280008211,F,Tunis,Particulier,40.203917847121346,55.9637802647599,2.5864263014020836,19.0,Prépayé,36.49702503599975,2022-04-03
CUST_00222,18.0,F,Sfax,Particulier,53.63269962116887,72.26179417028264,,25.0,Postpayé,38.964988789005076,2022-12-26
CUST_00223,43.23512228449416,M,Bizerte,Particulier,76.03254856555773,47.849936122763914,2.031084080158447,20.0,Postpayé,44.99980643261791,2025-01-27
CUST_00224,18.0,F,Bizerte,Particulier,56.603397962457045,83.41207489450836,2.3313768263983614,16.0,Prépayé,39.0201248241806,2023-03-29
CUST_00225,29.3368176105268,M,Bizerte,Particulier,42.35638831479637,69.76061161259878,2.386913551481689,14.0,Prépayé,34.15502233192075,2022-05-26
CUST_00226,48.067407163608394,F,Tunis,Particulier,57.46865123763368,54.29381112339582,4.346323103586045,15.0,Postpayé,46.74003006323195,2023-08-19
CUST_00227,35.77136022914555,M,,Particulier,46.83710518713922,61.38091739602011,4.221604411428496,23.0,Hybride,39.5020849909548,2022-08-26
CUST_00228,22.067062664848326,M,Sfax,Particulier,27.98610764530042,64.74666045848129,9.06793563787409,7.0,Prépayé,34.88887595516935,2024-08-26
CUST_00229,26.41635548888038,M,Autre,Particulier,64.80881967227225,90.06710138373687,4.395196625224297,15.0,Postpayé,45.26951836086592,2023-12-08
CUST_00230,43.15517298721611,M,Tunis,Particulier,77.09998168630267,60.73768076042839,5.027971270775248,16.0,Postpayé,41.25042037308927,2022-07-28
CUST_00231,26.23560041939436,M,Tunis,Entreprise,22.638556332812332,88.07373374271502,26.431093756087122,21.0,Hybride,44.383170070024605,2024-08-06
CUST_00232,37.5975030749837,M,Autre,Particulier,19.93047638799568,54.18684146262905,0.8473969398470753,24.0,Hybride,50.519004062858485,2023-12-11
CUST_00233,35.54686207884576,F,Tunis,Entreprise,44.872718498768826,66.37953231917702,11.994621927888426,28.0,Postpayé,30.155945723876496,2023-08-11
CUST_00234,27.180795828730197,M,Autre,Particulier,87.99685452623388,66.11726192250072,4.630252989957374,19.0,Postpayé,60.0,2024-11-22
CUST_00235,60.72732907190391,M,Bizerte,Particulier,43.60573464404428,85.97034946228122,,25.0,Prépayé,43.2839157704687,2023-11-07
CUST_00236,42.60702826781613,F,Autre,Particulier,99.69692766649925,64.90570203420653,3.7085675177191857,18.0,Postpayé,29.81140406841305,2024-10-17
CUST_00237,18.0,F,Tunis,Particulier,45.75264530330023,68.43898568742047,4.3776579739113375,15.0,Postpayé,52.08663486093439,2024-06-27
CUST_00238,37.23745177723313,M,Tunis,Particulier,73.2128190548578,86.67088503364586,10.437663081130701,19.0,Postpayé,33.339823128685936,2024-07-17
CUST_00239,27.058562422779346,M,Bizerte,Particulier,58.31362255648601,76.83844226457205,6.985382881043816,20.0,Postpayé,56.813147478718484,2022-07-13
CUST_00240,45.22920001755469,M,Autre,Particulier,30.831164489962227,54.84458418987922,4.515702126435793,21.0,Prépayé,30.58234330923624,2023-09-08
CUST_00241,25.48975113880759,M,Bizerte,Particulier,57.82493909632596,76.15877959981945,3.183338827870499,13.0,Postpayé,38.47050836330809,2024-11-10
CUST_00242,33.62316270239721,F,Tunis,Particulier,36.91042506326255,77.89010653653663,2.5680102013163593,26.0,Prépayé,46.96246516327666,2023-05-15
CUST_00243,41.05984734776548,M,Bizerte,Particulier,23.54504592826606,59.62805387363675,3.8606494182733777,17.0,Prépayé,45.43427774057744,2023-05-14
CUST_00244,45.389062330041455,M,Bizerte,Particulier,53.78161677801748,64.0454034905349,4.767943737546347,26.0,Prépayé,42.32311886785531,2023-04-15
CUST_00245,20.596443115330686,F,Bizerte,Particulier,53.99639388886715,81.9863517611373,13.187888237402813,21.0,Prépayé,49.06609411115871,2022-06-12
CUST_00246,30.98598516990862,M,Bizerte,Entreprise,86.76816913201608,59.56224392479626,11.482510246022713,20.0,Postpayé,35.368736192718785,2022-04-21
CUST_00247,29.300656266068525,F,Autre,Particulier,50.972365016423026,77.8633749977531,3.4372402277231218,24.0,Prépayé,49.737259611063664,2024-10-04
CUST_00248,27.160049209115456,M,Sousse,Particulier,15.527696176692206,80.25835641757195,0.8509179615849343,27.0,Prépayé,33.76392736261991,2022-09-21
CUST_00249,56.185450883373164,F,Tunis,Entreprise,78.8340348255257,73.17918283200137,6.2464386705085,24.0,Hybride,28.384531284212944,2023-10-05
CUST_00250,39.85978053153147,M,Sfax,Particulier,38.75250439461856,76.06905501399727,3.8640042367189436,12.0,Prépayé,55.24296941632095,2022-08-11
CUST_00251,19.86939254797946,F,Tunis,Particulier,24.229798362959784,69.90587974425488,6.074649191284347,22.0,Prépayé,34.434384123567064,2024-04-01
CUST_00252,46.014343364657314,F,Sfax,Particulier,23.06604873308089,61.77571694598224,3.954861700359819,18.0,Prépayé,28.69941030412966,2022-04-17
CUST_00253,60.4658743641516,M,Sfax,Particulier,63.533004662397275,78.63139651024453,13.532526076048793,24.0,Prépayé,45.61369724119357,2022-04-28
CUST_00254,47.38958312661376,F,Tunis,Particulier,46.85969877930302,68.98506782698365,4.565621472991471,22.0,Prépayé,40.7858527081299,2023-08-16
CUST_00255,18.0,F,Sfax,Entreprise,30.45135779750495,62.695343304728645,18.484759965576437,20.0,Prépayé,42.48941660165601,2023-10-06
CUST_00256,29.189191125604985,F,Tunis,Particulier,33.07318576139076,81.851513339425,1.649676578282382,15.0,Postpayé,36.41918889904165,2024-05-13
CUST_00257,50.20293379023947,F,Autre,Particulier,56.44614742442473,79.14554350986383,5.098111279115707,23.0,Prépayé,43.900988199752405,2023-06-22
CUST_00258,26.507966412574632,F,Autre,Particulier,18.621856822547965,86.24309547933296,3.1451351833557664,16.0,Prépayé,54.005527641666006,2025-03-17
CUST_00259,40.32583313775474,M,Tunis,Particulier,58.81166932105219,70.99957207587443,9.387020489950633,,Postpayé,41.999144151748865,2023-07-22
CUST_00260,44.29560864115204,M,Autre,Particulier,65.21091149364213,61.176384883549936,4.121400102204367,22.0,Postpayé,27.45080184072903,2024-04-06
CUST_00261,23.876834341063002,F,Sousse,Particulier,32.70883208125173,77.97237840348743,10.602000852977003,14.0,Hybride,39.236390006227545,2024-09-18
CUST_00262,34.2856957272584,M,Tunis,Particulier,63.85759756719064,88.88622674067663,7.6115029601998785,18.0,Postpayé,43.364881839801036,2024-04-02
CUST_00263,18.0,F,Tunis,Particulier,32.560250075995974,73.39263137400987,3.785476311533341,23.0,Prépayé,56.154534838318874,2022-05-02
CUST_00264,22.70734830398852,F,Sousse,Particulier,63.24331092231371,75.98794592166769,2.534997386991223,22.0,Postpayé,46.1306652339763,2023-02-22
CUST_00265,31.969182183282076,M,Bizerte,Particulier,37.740571068709734,66.29970423439411,3.2724630831615107,23.0,Prépayé,32.59940846878822,2024-02-28
CUST_00266,20.026601816421806,M,Bizerte,Entreprise,64.59527129083179,58.30537564911737,8.761813544093023,24.0,Prépayé,38.822322974088976,2024-12-14
CUST_00267,54.588935647179625,F,Tunis,Particulier,33.92424840938139,74.8518699851232,7.583452335664807,19.0,Postpayé,46.768372519849414,2022-05-25
CUST_00268,18.0,M,Tunis,Particulier,75.23750803980472,93.68642181877024,5.203993911203055,28.0,Postpayé,44.132956644261924,2023-10-21
CUST_00269,29.719466159636195,F,Sfax,Particulier,40.12244313732387,59.3613497866671,8.373595286919075,16.0,Postpayé,44.783779967480726,2022-06-24
CUST_00270,36.5688869274331,M,Tunis,Particulier,21.480123801220063,55.39098760208595,11.064424333867935,16.0,Hybride,28.816250237409182,2023-02-06
CUST_00271,52.29527946879338,F,Tunis,Particulier,49.24135331637592,69.83967633528387,5.372170572461994,25.0,Prépayé,45.499325698508045,2023-10-23
CUST_00272,18.0,M,Tunis,Particulier,78.17319979114541,80.5935165922419,2.7285934495337427,17.0,Postpayé,41.39213437235421,2022-04-29
CUST_00273,48.957965025859515,F,Autre,Particulier,31.154712388569312,61.304860531669284,6.530487543416724,19.0,Postpayé,45.96395364683164,2023-07-14
CUST_00274,35.122796732235045,M,Autre,Entreprise,42.55364381600412,70.39488762096164,28.73070087483201,23.0,Hybride,40.78977524192328,2024-04-15
CUST_00275,23.22189618742459,F,Sfax,Particulier,25.640148290595345,71.76983892865235,8.642361330376247,12.0,Postpayé,38.01892101663913,2022-05-12
CUST_00276,40.54524169115925,M,Autre,Particulier,29.954827343722627,66.02046341008435,6.2439051401465075,18.0,Hybride,50.0465077501917,2022-06-29
CUST_00277,37.38871634688164,F,Sfax,Entreprise,9.439862132348173,66.0520046022485,5.9422588856055825,24.0,Prépayé,43.59131435271412,2023-10-06
CUST_00278,27.797397474094463,F,Sfax,Entreprise,64.87690779956752,62.332991472739764,9.331426836703358,,Postpayé,29.86039890154118,2022-08-12
CUST_00279,35.83762501988023,M,Tunis,Entreprise,44.30390873021968,68.76076420822349,3.4607368415726136,13.0,Prépayé,40.32809022086428,2024-12-27
CUST_00280,30.37623683765888,M,Sousse,Particulier,42.29178925798351,69.61550313526256,2.4313096828976635,18.0,Prépayé,36.500986539730505,2022-10-14
CUST_00281,36.362208143014975,M,Autre,Particulier,38.680314070994925,66.35801679836663,6.6089182238997894,21.0,Hybride,35.42452407829925,2025-01-01
CUST_00282,42.94556809425256,F,Sousse,Particulier,50.27462791146741,84.93721985916572,1.4558054866860997,20.0,Prépayé,43.9613895918063,2023-11-14
CUST_00283,54.03220179374422,F,Sfax,Particulier,83.70499594197481,69.02026935037206,4.246339243888504,17.0,Hybride,40.85769255177972,2023-02-23
CUST_00284,20.146214014077813,M,Sousse,Particulier,44.632504495303905,87.69655360491052,2.2495315358786545,21.0,Prépayé,43.76484197526315,2024-08-29
CUST_00285,60.5964004958752,M,Tunis,Particulier,53.48180233094877,75.64801646248407,2.515136009407939,26.0,Postpayé,48.329444044086415,2023-10-22
CUST_00286,18.0,M,Autre,Entreprise,30.739136128145145,81.79366316331452,10.862480550744872,17.0,Prépayé,38.63332739544833,2024-09-20
CUST_00287,33.178578859573,F,Sousse,Particulier,63.674428146389324,91.6701741769039,3.2754183420746283,13.0,Prépayé,47.855119640167565,2023-05-07
CUST_00288,42.05980647781492,M,Sfax,Entreprise,28.035008193862904,81.85281794723288,,18.0,Prépayé,34.18494745448013,2023-06-28
CUST_00289,38.37190241282039,F,Sousse,Particulier,90.753610083859,76.84734665825896,3.7005388120679936,15.0,Postpayé,50.68107187893914,2023-09-23
CUST_00290,27.527605762152874,M,Sousse,Particulier,22.74403431315855,66.08550285648633,,19.0,Prépayé,34.868373176502715,2024-03-09
CUST_00291,32.5025329957127,F,Tunis,Particulier,108.07034030957678,56.23941884731892,10.236461804269085,20.0,Postpayé,30.789346156555652,2023-05-20
CUST_00292,29.083988784094007,M,Bizerte,Particulier,21.48312386305251,54.22533549487173,7.822832874443657,14.0,Prépayé,42.69825130229403,2023-02-14
CUST_00293,27.927622916669463,M,,Particulier,31.362251345402623,66.69813420621273,7.802994946288025,20.0,Prépayé,38.954446262943186,2024-09-09
CUST_00294,45.19522516425229,F,Bizerte,Particulier,41.67951888718281,65.79801786135128,3.072018976621578,18.0,Prépayé,39.995782683726134,2022-06-25
CUST_00295,39.284185831580565,F,Autre,Entreprise,148.98253510627455,76.66721118511948,13.470849894436444,17.0,Postpayé,29.944425737490644,2024-01-09
CUST_00296,26.68508485687215,F,Autre,Particulier,77.52034184264572,50.81545313560641,5.907158626193997,13.0,Postpayé,30.296033681042072,2022-10-13
CUST_00297,45.79519850519901,M,Sousse,Particulier,61.82914871322293,70.86985621901414,3.226842702211038,31.0,Postpayé,36.28818503656566,2022-04-04
CUST_00298,38.68759425051931,M,Sousse,Particulier,27.839377522105647,51.05935848463533,5.007132380892424,36.0,Prépayé,45.88388138467239,2023-02-12
CUST_00299,44.75434542606752,F,Tunis,Particulier,105.95610472527905,72.41769424533737,1.6689555583315547,26.0,Postpayé,36.63715895346673,2024-10-04
CUST_00300,42.555546103083344,F,Bizerte,Particulier,86.08107750698417,65.21413670310824,2.581404971141599,29.0,Postpayé,30.428273406216473,2022-12-23
CUST_00301,25.05205986893513,M,Tunis,Particulier,43.909948578651026,87.4262184062199,4.923397397886742,22.0,Prépayé,50.7348593210688,2023-09-19
CUST_00302,28.277827517636364,M,Sfax,Particulier,132.1058056100295,49.468931730410404,3.83743910913506,16.0,Postpayé,30.18139929055369,2022-06-08
CUST_00303,43.967523261479144,M,Tunis,Particulier,71.96511617567359,70.14082837910367,6.395215979023057,20.0,Postpayé,40.28165675820733,2024-12-18
CUST_00304,42.32444318520158,F,Tunis,Particulier,38.8974768599379,72.97546931205432,3.283817436677691,19.0,Prépayé,45.95093862410863,2024-12-05
CUST_00305,34.74918087243022,M,Sousse,Particulier,27.66233750653873,71.95565416463938,,31.0,Prépayé,35.765385216300714,2022-11-23
CUST_00306,36.407928599705386,M,Tunis,Particulier,22.321430657950373,70.04397190925529,5.175440044308324,26.0,Prépayé,45.9249414776152,2023-12-23
CUST_00307,50.3319787494611,M,Bizerte,Particulier,52.38300065882353,92.90230782563604,3.1065264458952893,16.0,Postpayé,54.83717970939342,2024-12-17
CUST_00308,27.90114333397004,M,Sfax,Particulier,8.213718160151567,66.93225047315639,4.153965782798077,15.0,Prépayé,45.504892332948685,2024-07-15
CUST_00309,41.565168574040456,M,Tunis,Particulier,41.4896505443108,69.33199400367968,,19.0,Prépayé,38.66398800735937,2022-09-14
CUST_00310,32.57368817079327,M,Sousse,Particulier,39.578805874251856,65.82351461044763,11.857735457261882,19.0,Prépayé,40.0500310860588,2023-01-11
CUST_00311,32.38782556127336,M,Tunis,Entreprise,41.09479417928794,65.66613396995078,6.23758935601784,23.0,Prépayé,23.898365981039206,2023-06-28
CUST_00312,48.185322223846285,F,Tunis,Particulier,21.605255004142904,88.91042740151123,3.849147351377278,19.0,Prépayé,34.712768790168525,2023-01-14
CUST_00313,44.904996187856355,M,Bizerte,Entreprise,35.2135073251371,63.34652579435422,17.18806840319356,20.0,Hybride,24.20887410657691,2022-06-12
CUST_00314,44.762115632007664,M,Tunis,Entreprise,24.26621938107005,71.33303648393981,19.602947322544814,24.0,Prépayé,32.09821571099963,2023-09-18
CUST_00315,50.665745685851945,F,Autre,Particulier,112.78439182984232,59.91539046594105,7.106951126585615,,Postpayé,39.33811736265359,2025-03-04
CUST_00316,35.25204609959311,F,Tunis,Particulier,35.56746444143041,78.14514921614365,9.660985519527031,16.0,Prépayé,42.08208948389755,2023-11-09
CUST_00317,43.18343565553957,M,Tunis,Particulier,71.60995994287151,73.47367854220303,3.0034765808302453,21.0,Postpayé,44.066036357260856,2023-10-21
CUST_00318,31.276798920878527,M,Bizerte,Particulier,97.98570277826637,79.48214479421969,9.148118267203198,22.0,Postpayé,58.964289588439385,2023-02-15
CUST_00319,38.8899962298613,M,Sfax,Particulier,24.305418882254507,56.31038126457102,7.980261824659728,25.0,Prépayé,27.978139237661427,2022-08-21
CUST_00320,33.438283347587785,F,Tunis,Particulier,82.4378687898755,59.31743393213689,2.491734591613029,23.0,Postpayé,31.816519849193096,2024-06-06
CUST_00321,36.16395157991262,F,,Particulier,157.71392495331813,72.26329218689203,4.237298930451434,24.0,Postpayé,41.69272977821968,2023-02-13
CUST_00322,42.14188430524296,F,Tunis,Entreprise,120.70337271254945,70.4942241890648,2.0575438679179308,17.0,Postpayé,46.862967060551654,2024-04-04
CUST_00323,25.181351801198332,F,Autre,Particulier,81.87707626403638,66.88867091938297,5.630657175005923,22.0,Postpayé,33.77734183876594,2023-11-13
CUST_00324,60.10864730822552,F,Sfax,Particulier,48.56471772679478,63.40328491012006,9.054769919595097,23.0,Hybride,40.89618868915567,2023-08-21
CUST_00325,22.927791422003576,M,Bizerte,Particulier,87.71884798522491,69.74732884006005,3.7245514755052445,25.0,Postpayé,42.34148742869398,2025-03-01
CUST_00326,20.429736646547212,M,Autre,Particulier,85.4341287244015,99.9558929537418,2.6943907731199226,14.0,Hybride,56.18108274022155,2024-11-25
CUST_00327,48.89733048200081,F,Sfax,Particulier,124.0855398658768,65.69964710313215,2.56836050370465,30.0,Postpayé,28.822837457121867,2023-08-13
CUST_00328,44.499952327555235,F,Autre,Entreprise,137.75571672356347,93.44429858289222,10.257940476375378,21.0,Postpayé,43.760459358295705,2024-07-11
CUST_00329,42.489437804625865,M,Sfax,Particulier,78.16891986737612,86.8440255961077,7.07061468954354,28.0,Postpayé,47.193263722216436,2022-09-07
CUST_00330,42.54014611117136,F,Autre,Particulier,21.88668327265223,70.9419527455536,11.996928954227698,26.0,Postpayé,44.779495399088994,2022-11-10
CUST_00331,34.853038725837024,M,Tunis,Particulier,101.77002671935861,88.1653064693553,0.9569940211442407,19.0,Hybride,52.00914908509535,2025-03-29
CUST_00332,24.232947542170024,M,Bizerte,Entreprise,22.297434421341404,61.313828268929136,22.375583517104932,19.0,Prépayé,30.454953763679008,2024-03-02
CUST_00333,35.909654698324715,M,Sfax,Particulier,23.516984718285382,64.01731329719321,5.810829751331536,15.0,Postpayé,23.110217879217718,2024-05-29
CUST_00334,26.87405946185466,M,Sfax,Particulier,45.3917932307893,92.28643798203179,8.814654160391541,21.0,Prépayé,51.289242593494706,2023-10-18
CUST_00335,46.70143680101302,F,Sousse,Particulier,22.141665698827534,72.15187217851626,7.716433120050377,10.0,Postpayé,36.135607883992954,2023-10-20
CUST_00336,33.23531142197434,M,Bizerte,Particulier,33.09888685560961,72.1214707599143,5.320042558599575,12.0,Prépayé,38.69513607675828,2022-08-09
CUST_00337,25.09403363848986,F,Tunis,Particulier,10.243677475945079,53.12268251861608,5.199711591921166,22.0,Prépayé,39.79653294372654,2023-05-30
CUST_00338,31.14336990016408,F,Tunis,Particulier,40.08377850724295,67.42661238065885,6.50145241174728,21.0,Hybride,40.4721091263726,2024-04-13
CUST_00339,39.95517745130749,F,Bizerte,Particulier,64.35165056023516,56.35628185929957,4.44121155876303,17.0,Prépayé,48.30600489289361,2023-01-11
CUST_00340,28.235305366352303,M,Bizerte,Particulier,82.34872537398938,73.14557384288625,4.662892616287335,22.0,Postpayé,43.42269380958087,2024-09-03
CUST_00341,25.133355253202822,M,Autre,Entreprise,70.58543792202366,59.09823802685562,14.538989576165708,23.0,Postpayé,28.47443049316437,2022-08-16
CUST_00342,37.924246537902945,M,Bizerte,Particulier,40.347543599918346,66.49033233906526,3.111366902648145,19.0,Prépayé,38.52152570638597,2024-09-07
CUST_00343,37.93959885330467,F,Autre,Particulier,6.46319530800505,72.49307889391831,9.284625021944578,17.0,Prépayé,42.143291948859414,2023-07-15
CUST_00344,28.916681895546443,F,Bizerte,Particulier,51.50891067325988,51.96669599812624,8.856187618886851,24.0,Postpayé,44.35193332812847,2023-04-10
CUST_00345,29.347540332580127,M,Tunis,Particulier,25.825444626195644,82.77689974723704,3.8616726668876096,19.0,Prépayé,37.96149957872841,2023-07-04
CUST_00346,37.784599248291634,F,Tunis,Entreprise,92.59297829131393,59.2415447996685,14.621444833705164,17.0,Postpayé,34.63987454470114,2022-05-27
CUST_00347,18.0,M,Bizerte,Particulier,28.458576681639073,80.42581446092565,6.7863739112685595,20.0,Hybride,48.93669344615861,2022-11-24
CUST_00348,18.11043470748134,F,Sousse,Particulier,35.76409842161849,65.25660688599335,3.6115099223746316,24.0,Prépayé,35.95126434581949,2023-12-11
CUST_00349,26.378669344970767,M,Tunis,Particulier,31.48555965360677,63.96538132726835,7.618528924186631,18.0,Prépayé,45.37586665288261,2024-06-06
CUST_00350,32.438634179457836,F,Sfax,Particulier,52.86120732996176,106.6144625350164,11.639716772359217,18.0,Postpayé,48.075642409744994,2023-09-21
CUST_00351,38.73089078717606,M,Autre,Particulier,54.5291901312893,73.63062233942809,9.462046368255418,22.0,Postpayé,41.59735065274632,2024-12-14
CUST_00352,52.70427460339462,F,Sousse,Particulier,31.352599592163788,65.53276945587095,1.9283270263767325,21.0,Prépayé,33.74034582830806,2024-11-23
CUST_00353,45.29191547842423,F,Sfax,Particulier,11.903199404594522,83.22324236364243,6.9223065975026445,17.0,Prépayé,43.488348902831774,2023-12-28
CUST_00354,33.080737640438876,F,Sfax,Entreprise,98.58500529889389,69.87974565511352,17.244363265341477,14.0,Postpayé,37.019109127673595,2025-02-21
CUST_00355,34.771805505167734,M,Tunis,Particulier,31.744054382462146,70.64913741011583,3.4623959760184038,24.0,Hybride,60.0,2024-09-14
CUST_00356,22.969647624346294,M,Sfax,Particulier,28.89342595681874,81.08375554143008,9.285602065579656,22.0,Prépayé,47.42501007532743,2024-04-08
CUST_00357,34.77784236809132,M,Sfax,Entreprise,135.62566830749785,79.39326878447892,6.424471823105732,20.0,Postpayé,47.0245718231091,2025-03-24
CUST_00358,31.53609633295834,M,Tunis,Particulier,66.22780601159279,72.3439390769826,4.413187569139858,6.0,Hybride,50.71653974371377,2023-10-29
CUST_00359,38.872622724057074,M,Bizerte,Particulier,38.931825052793066,58.49915823248265,3.294419436691027,14.0,Postpayé,24.4662941116652,2024-09-18
CUST_00360,25.073228677372125,F,Sfax,Particulier,12.420040771546669,63.731290838061426,2.9498600770621484,19.0,Postpayé,38.54628443056831,2024-05-19
CUST_00361,41.23215817089407,F,Autre,Particulier,88.12267731509012,79.52329345629728,6.495462315528421,14.0,Postpayé,50.043949917542044,2022-06-10
CUST_00362,53.39286695603093,M,Autre,Particulier,42.0431301793318,65.97442547955552,,21.0,Hybride,34.64168465215413,2022-04-10
CUST_00363,33.69487821851771,M,Tunis,Particulier,76.8467848748383,54.79254396728858,4.565634497013965,18.0,Postpayé,27.4245208541595,2024-04-22
CUST_00364,39.820540665187295,M,Bizerte,Entreprise,97.86567265930796,85.79313216193775,12.994733152948045,18.0,Postpayé,40.64447895399629,2023-08-08
CUST_00365,43.281727900533355,F,Sfax,Particulier,104.77000433636763,58.07645497235811,3.3246167822325043,21.0,Postpayé,31.991943118995685,2022-05-24
CUST_00366,30.185354337369965,M,Autre,Particulier,57.39236026873553,54.47701330081392,10.182046435850918,18.0,Postpayé,32.870764148326636,2023-07-20
CUST_00367,37.689109781725,F,Tunis,Particulier,31.11409093940241,51.031654312638,4.790949776489201,21.0,Prépayé,37.923390034156746,2022-12-30
